title,location,brief,style,follow,price tot,price unit,
翠苑五区经典的三房户型南北通透,西湖-翠苑,翠苑五区  | 3室1厅 | 75.68平米 | 南 北 | 简装 | 无电梯,中楼层(共7层)1996年建板楼  -  翠苑,38人关注 / 共10次带看 / 7个月以前发布,348万,单价45984元/平米,
化纤新村精装修南北通透两居室诚心卖,西湖-申花,化纤新村  | 2室2厅 | 59.75平米 | 南 北 | 精装 | 无电梯,中楼层(共6层)1985年建板楼  -  申花,1人关注 / 共1次带看 / 3个月以前发布,225万,单价37657元/平米,
万家花城 3房改2房户型 中等装修 房东诚心卖！,西湖-申花,万家花城一期  | 3室2厅 | 88.45平米 | 南 北 | 精装 | 有电梯,低楼层(共18层)2009年建板楼  -  申花,4人关注 / 共4次带看 / 2个月以前发布,420万,单价47485元/平米,
小两房 不沿高架 中间楼层 有钥匙 看房随时 诚心出售,西湖-申花,雍荣华庭  | 2室1厅 | 73平米 | 南 | 毛坯,高楼层(共25层)2017年建板楼  -  申花,23人关注 / 共8次带看 / 4个月以前发布,320万,单价43836元/平米,
满两年，楼层位置好，业主诚心卖，没有入住过,西湖-申花,天虹公寓  | 2室2厅 | 90.59平米 | 南 | 毛坯 | 有电梯,中楼层(共24层)2007年建塔楼  -  申花,34人关注 / 共10次带看 / 2个月以前发布,275万,单价30357元/平米,
华师大，3房2卫边套*明户型，马上满两年，体育公园,西湖-申花,新城金镶玉  | 3室2厅 | 88.65平米 | 东 南 北 | 毛坯 | 有电梯,低楼层(共11层)2016年建板楼  -  申花,7人关注 / 共9次带看 / 25天以前发布,430万,单价48506元/平米,
此房户型正气离地铁口2号线近 采光好视野好 南北通透,西湖-申花,和苑小区  | 3室1厅 | 96.1平米 | 南 北 | 精装 | 无电梯,中楼层(共6层)2011年建板楼  -  申花,2人关注 / 共1次带看 / 2个月以前发布,495万,单价51509元/平米,
东方福邸 89方loft户型 好装修三房,西湖-申花,东方福邸  | 3室2厅 | 86.98平米 | 南 | 精装 | 有电梯,高楼层(共26层)2013年建板楼  -  申花,14人关注 / 共1次带看 / 2个月以前发布,540万,单价62084元/平米,
望月公寓小套顶跃户型，房东置换诚售,西湖-申花,望月公寓  | 3室2厅 | 75.78平米 | 南 | 简装 | 无电梯,高楼层(共6层)2000年建板楼  -  申花,28人关注 / 共1次带看 / 2个月以前发布,270万,单价35630元/平米,
天阳美林湾，新上房源，房东诚心出售。,西湖-申花,天阳美林湾  | 3室2厅 | 120平米 | 南 北 | 简装 | 有电梯,高楼层(共11层)2008年建板楼  -  申花,9人关注 / 共2次带看 / 2个月以前发布,465万,单价38750元/平米,
丽晶湾小区，石材干挂小区，共六幢，法式园林风格。,西湖-申花,丽晶湾  | 3室2厅 | 107.68平米 | 南 | 精装 | 有电梯,中楼层(共22层)2014年建塔楼  -  申花,3人关注 / 共3次带看 / 1个月以前发布,520万,单价48292元/平米,
绿城慧园开发商精装修，咫尺城西银泰城，绿城品质。,西湖-申花,绿城慧园  | 3室2厅 | 161平米 | 南 | 其他 | 有电梯,中楼层(共18层)2014年建板塔结合  -  申花,5人关注 / 共4次带看 / 1个月以前发布,930万,单价57764元/平米,
自住精装修 改善户型 交通方便 配套成熟,西湖-申花,紫金文苑  | 3室2厅 | 142.46平米 | 南 | 精装 | 有电梯,中楼层(共11层)2003年建板楼  -  申花,2人关注 / 共1次带看 / 1个月以前发布,712万,单价49979元/平米,
此房是政苑在售电梯房小面积，中间楼层，位置安静,西湖-申花,政苑小区  | 3室2厅 | 110.48平米 | 东南 北 | 精装 | 有电梯,高楼层(共11层)2005年建板塔结合  -  申花,8人关注 / 共1次带看 / 1个月以前发布,552万,单价49964元/平米,
金茂悦新出大户型 房东自住100万精装 看房方便,西湖-申花,黄龙金茂悦  | 4室2厅 | 128.73平米 | 南 北 | 精装,中楼层(共27层)2016年建板楼  -  申花,2人关注 / 共1次带看 / 15天以前发布,780万,单价60592元/平米,
精装修好楼层，大三房华师大，诚心出售,西湖-申花,三江花园道壹号  | 3室1厅 | 88.59平米 | 南 | 精装,中楼层(共18层)2016年建板楼  -  申花,1人关注 / 共3次带看 / 15天以前发布,410万,单价46281元/平米,
此房位于申花成熟板块 精装公寓 配套齐* 总价低,西湖-申花,蓝钻天成  | 1室1厅 | 42.49平米 | 北 | 精装 | 有电梯,中楼层(共21层)2016年建板楼  -  申花,8人关注 / 共4次带看 / 1个月以前发布,110万,单价25889元/平米,
雍荣华庭  华师大二手毛坯房 诚心出售,西湖-申花,雍荣华庭  | 3室1厅 | 89.86平米 | 南 | 毛坯,低楼层(共27层)2017年建板楼  -  申花,5人关注 / 共1次带看 / 3个月以前发布,405万,单价45071元/平米,
户型南北通透，两开间朝南，主卧朝南，客厅朝南,西湖-申花,中旅紫金名门  | 3室1厅 | 89平米 | 南 | 其他,高楼层(共33层)2016年建板楼  -  申花,13人关注 / 共8次带看 / 1个月以前发布,330万,单价37079元/平米,
融信学院府 三室两卫 带车位 房东诚心卖 朝南无遮挡,西湖-申花,融信学院府  | 3室2厅 | 89.12平米 | 南 | 毛坯,中楼层(共18层)2017年建板楼  -  申花,15人关注 / 共8次带看 / 1个月以前发布,440万,单价49372元/平米,
中天西城纪精装LOFT， 诚心出售,西湖-申花,中天西城纪  | 2室1厅 | 40.8平米 | 西 | 精装 | 有电梯,低楼层(共14层)2014年建板楼  -  申花,40人关注 / 共1次带看 / 一年前发布,135万,单价33089元/平米,
开发商精装修、配套齐*，交通便利，诚心出售,西湖-申花,蓝钻天成  | 1室1厅 | 43平米 | 北 | 精装 | 有电梯,低楼层(共21层)2016年建板楼  -  申花,1人关注 / 共0次带看 / 8个月以前发布,136万,单价31628元/平米,
精装修，近地铁2号线700米左右,西湖-申花,天阳美林湾  | 2室2厅 | 91.97平米 | 南 | 精装 | 有电梯,中楼层(共11层)2008年建板楼  -  申花,22人关注 / 共1次带看 / 3个月以前发布,325万,单价35338元/平米,
蓝钻天成 新上房源 价格可谈 开发商装修 楼层视野开阔,西湖-申花,蓝钻天成  | 2室1厅 | 67.21平米 | 南 | 精装 | 有电梯,中楼层(共22层)2016年建板楼  -  申花,6人关注 / 共1次带看 / 1个月以前发布,208万,单价30948元/平米,
三房两卫三阳台看房很方便 50万硬装,西湖-申花,耀江文鼎苑  | 3室2厅 | 129.76平米 | 南 | 精装 | 有电梯,低楼层(共24层)2009年建板楼  -  申花,15人关注 / 共0次带看 / 3个月以前发布,850万,单价65506元/平米,
此房位于申花区域版块 开发商是九龙仓 在国内名气响亮,西湖-申花,九龙仓珑玺  | 1室3厅 | 89平米 | 南 | 其他,低楼层(共24层)2017年建板楼  -  申花,8人关注 / 共0次带看 / 2个月以前发布,428万,单价48090元/平米,
城西银泰南，东边套三阳台，高层采光真好,西湖-申花,芳满庭  | 3室2厅 | 120.79平米 | 南 | 精装 | 有电梯,高楼层(共22层)2008年建板楼  -  申花,6人关注 / 共0次带看 / 2个月以前发布,588万,单价48680元/平米,
万家花城二期，纯边套，业主自住装修.,西湖-申花,万家花城二期  | 3室1厅 | 88.02平米 | 南 | 其他 | 有电梯,低楼层(共18层)2009年建板楼  -  申花,10人关注 / 共0次带看 / 2个月以前发布,470万,单价53397元/平米,
中旅紫金名 门，纯边套，中间楼层，看房有钥匙！,西湖-申花,中旅紫金名门  | 3室2厅 | 88.41平米 | 南 北 | 毛坯,中楼层(共33层)2016年建板楼  -  申花,6人关注 / 共4次带看 / 3个月以前发布,370万,单价41851元/平米,
华元芳满庭，中间套精装，在售欢迎咨询,西湖-申花,芳满庭  | 2室2厅 | 80.4平米 | 南 | 精装 | 有电梯,低楼层(共22层)2009年建板楼  -  申花,26人关注 / 共2次带看 / 6个月以前发布,380万,单价47264元/平米,
标准三房不沿马路，沿小区景观湖，位置好，小三房,西湖-申花,耀江文鼎苑  | 3室1厅 | 107.46平米 | 南 | 其他 | 有电梯,高楼层(共24层)2008年建板塔结合  -  申花,10人关注 / 共0次带看 / 5个月以前发布,765万,单价71190元/平米,
满二年，中间楼层、三开间朝南、房东诚心出售。,西湖-申花,天阳尚景国际  | 3室2厅 | 89.55平米 | 南 北 | 简装 | 有电梯,中楼层(共24层)2015年建板楼  -  申花,8人关注 / 共0次带看 / 4个月以前发布,490万,单价54719元/平米,
万家花城二期，精装修，户型方正，滨江物业,西湖-申花,万家花城二期  | 3室2厅 | 89.42平米 | 南 西南 | 简装 | 有电梯,中楼层(共14层)2009年建板楼  -  申花,3人关注 / 共0次带看 / 2个月以前发布,520万,单价58153元/平米,
丽晶湾小区，石材干挂小区，共六幢，法式园林风格。,西湖-申花,丽晶湾  | 3室2厅 | 89.08平米 | 南 北 | 精装 | 有电梯,中楼层(共23层)2014年建板楼  -  申花,5人关注 / 共0次带看 / 1个月以前发布,400万,单价44904元/平米,
城北商贸园三室两卫房东诚心卖楼层好交通方便吃饭方便,西湖-申花,城北商贸园  | 3室2厅 | 110.06平米 | 南 | 简装 | 无电梯,中楼层(共5层)1997年建板楼  -  申花,3人关注 / 共0次带看 / 1个月以前发布,330万,单价29984元/平米,
东边套采光足刚需大两房房，拎包入住，地铁汽车北站站,西湖-申花,化纤新村  | 3室1厅 | 76平米 | 东 南 北 | 简装 | 无电梯,高楼层(共6层)1985年建板楼  -  申花,0人关注 / 共0次带看 / 1个月以前发布,260万,单价34211元/平米,
圣苑小区不临街精装修好楼层3房,西湖-申花,圣苑小区  | 3室1厅 | 129.23平米 | 南 | 精装 | 有电梯,高楼层(共18层)2008年建板楼  -  申花,5人关注 / 共0次带看 / 11天以前发布,860万,单价66549元/平米,
自住精装修，大3房，华师大亚运公园，诚心卖新上,西湖-申花,融信蓝孔雀  | 3室1厅 | 89.29平米 | 南 | 精装,中楼层(共28层)2016年建塔楼  -  申花,6人关注 / 共0次带看 / 3天以前发布,440万,单价49278元/平米,
此房申花16年底交付次新房，开发商统一装修。,西湖-申花,金地繁华里  | 3室2厅 | 89.2平米 | 南 | 精装,高楼层(共13层)2016年建塔楼  -  申花,18人关注 / 共12次带看 / 2个月以前发布,355万,单价39799元/平米,
同人精华朝南2014年房东诚心卖公寓,西湖-申花,同人精华  | 1室1厅 | 53.05平米 | 南 | 精装 | 有电梯,中楼层(共16层)2014年建板塔结合  -  申花,10人关注 / 共0次带看 / 6个月以前发布,126万,单价23752元/平米,
文鼎苑居家一房，无户口，无抵押，,西湖-申花,耀江文鼎苑  | 1室1厅 | 58.66平米 | 南 | 精装 | 有电梯,低楼层(共24层)2007年建板楼  -  申花,8人关注 / 共0次带看 / 3个月以前发布,500万,单价85237元/平米,
品质小区小三房，小区环境好，物业有名,西湖-申花,九龙仓珑玺  | 3室2厅 | 88.06平米 | 南 | 毛坯,低楼层(共24层)板楼  -  申花,49人关注 / 共14次带看 / 3个月以前发布,395万,单价44856元/平米,
拱墅申花 九龙仓珑玺 毛坯房 四房户型,西湖-申花,九龙仓珑玺  | 4室2厅 | 127.71平米 | 南 北 | 毛坯,低楼层(共24层)板楼  -  申花,14人关注 / 共16次带看 / 1个月以前发布,580万,单价45416元/平米,
滨江房产、物业，小区环境好，管理佳，,西湖-申花,万家花城一期  | 3室2厅 | 134.29平米 | 南 | 简装 | 有电梯,高楼层(共24层)2009年建板楼  -  申花,50人关注 / 共2次带看 / 7个月以前发布,635万,单价47286元/平米,
浙大教师宿舍 人文环境好 居住素质高 该房诚心出售,西湖-申花,紫金文苑  | 3室2厅 | 146平米 | 南 | 简装 | 无电梯,低楼层(共6层)2003年建板塔结合  -  申花,3人关注 / 共1次带看 / 2个月以前发布,630万,单价43151元/平米,
看房随时方便，有钥匙的。房子户型一南一北十分正气,西湖-申花,中旅紫金名门  | 2室2厅 | 87.6平米 | 南 | 其他 | 有电梯,高楼层(共33层)2016年建板楼  -  申花,3人关注 / 共7次带看 / 2个月以前发布,355万,单价40526元/平米,
天阳美林湾 3室2厅 420万,西湖-申花,天阳美林湾  | 3室2厅 | 114.96平米 | 南 北 | 其他 | 有电梯,高楼层(共10层)2008年建板楼  -  申花,0人关注 / 共2次带看 / 23天以前发布,420万,单价36535元/平米,
房东诚心出售，居家出租，小区环境好，房龄新,西湖-申花,中天西城纪  | 2室2厅 | 42.66平米 | 东 | 精装 | 有电梯,中楼层(共14层)2014年建板楼  -  申花,2人关注 / 共0次带看 / 4个月以前发布,140万,单价32818元/平米,
中天西城纪，朝南户型。业主自住,西湖-申花,中天西城纪  | 2室1厅 | 43.35平米 | 南 | 精装 | 有电梯,低楼层(共14层)2014年建板楼  -  申花,7人关注 / 共0次带看 / 3个月以前发布,148万,单价34141元/平米,
天阳美林湾，诚心出售，看房方便。,西湖-申花,天阳美林湾  | 2室2厅 | 89.59平米 | 南 | 精装 | 有电梯,中楼层(共10层)2008年建板楼  -  申花,10人关注 / 共0次带看 / 6个月以前发布,330万,单价36835元/平米,
天虹公寓 浙大* 精装修边套户型,西湖-申花,天虹公寓  | 2室2厅 | 90.04平米 | 南 | 精装 | 有电梯,低楼层(共17层)2007年建板塔结合  -  申花,5人关注 / 共2次带看 / 2个月以前发布,290万,单价32208元/平米,
品质福邸，改善5房，三梯2户，价格带双车位。,西湖-申花,东方福邸  | 5室2厅 | 221.57平米 | 南 | 其他 | 有电梯,高楼层(共24层)2014年建板楼  -  申花,7人关注 / 共1次带看 / 2个月以前发布,1250万,单价56416元/平米,
西城年华朝西精装修小面积总价低楼层好视野好,西湖-申花,广宇西城年华  | 1室0厅 | 42.43平米 | 西 | 精装 | 有电梯,中楼层(共27层)2007年建板塔结合  -  申花,7人关注 / 共4次带看 / 1个月以前发布,265万,单价62456元/平米,
免双税、大三房、高楼层、采光通风好,西湖-申花,广宇西城年华  | 3室2厅 | 138.19平米 | 南 北 | 精装 | 有电梯,中楼层(共25层)2007年建板塔结合  -  申花,4人关注 / 共4次带看 / 3个月以前发布,690万,单价49932元/平米,
西城年华小两房，低总价，精装修,西湖-申花,广宇西城年华  | 2室1厅 | 56.99平米 | 西 东北 | 精装 | 有电梯,低楼层(共27层)2007年建板塔结合  -  申花,3人关注 / 共2次带看 / 4个月以前发布,330万,单价57905元/平米,
协安上郡1居室可变2室*明格局诚心出售！,西湖-申花,上郡  | 1室2厅 | 64.95平米 | 南 | 精装 | 有电梯,高楼层(共16层)2009年建塔楼  -  申花,6人关注 / 共1次带看 / 3个月以前发布,320万,单价49269元/平米,
万家花城中间套高楼层精装修3房,西湖-申花,万家花城一期  | 3室2厅 | 89.23平米 | 南 | 精装 | 有电梯,高楼层(共18层)2009年建板楼  -  申花,18人关注 / 共3次带看 / 3个月以前发布,420万,单价47070元/平米,
天阳美林湾，小区中间位置，中间楼层，诚心出售！,西湖-申花,天阳美林湾  | 2室2厅 | 89.04平米 | 南 北 | 精装 | 有电梯,中楼层(共10层)2008年建板楼  -  申花,6人关注 / 共1次带看 / 2个月以前发布,330万,单价37062元/平米,
上郡89方连两居室，自住装修，看房方便,西湖-申花,上郡  | 2室2厅 | 89.16平米 | 南 | 精装 | 有电梯,低楼层(共16层)2010年建塔楼  -  申花,3人关注 / 共2次带看 / 2个月以前发布,430万,单价48228元/平米,
申花板块 楼层中间以上 满五年 地铁2号线*,西湖-申花,上郡  | 2室1厅 | 62.69平米 | 南 | 毛坯 | 有电梯,高楼层(共16层)2010年建塔楼  -  申花,6人关注 / 共1次带看 / 1个月以前发布,330万,单价52640元/平米,
城西银泰申花板块 东边套 中高楼层 采光视光好 满五年,西湖-申花,上郡  | 3室2厅 | 89.69平米 | 南 北 | 毛坯 | 有电梯,高楼层(共16层)2010年建塔楼  -  申花,3人关注 / 共1次带看 / 1个月以前发布,450万,单价50173元/平米,
丽阳苑！30万精装修2房！满5年业主诚心出售,西湖-申花,丽阳苑  | 2室2厅 | 88.33平米 | 南 北 | 精装 | 有电梯,高楼层(共18层)2009年建塔楼  -  申花,3人关注 / 共2次带看 / 1个月以前发布,425万,单价48116元/平米,
天阳美林湾，房东诚心出售，看房方便。,西湖-申花,天阳美林湾  | 2室1厅 | 87.63平米 | 南 北 | 精装 | 有电梯,中楼层(共10层)2008年建板楼  -  申花,12人关注 / 共3次带看 / 1个月以前发布,315万,单价35947元/平米,
西湖区低总价毛坯房，好地段，刚需好房！,西湖-申花,天虹公寓  | 2室2厅 | 87.69平米 | 南 | 毛坯 | 有电梯,高楼层(共17层)2010年建板塔结合  -  申花,4人关注 / 共10次带看 / 1个月以前发布,298万,单价33984元/平米,
